GeneID	Base_mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj
ENSG00000185610	0.928390578	-5.127387992	4.759977569	-1.077187427	0.281396541	NA
ENSG00000139209	0	NA	NA	NA	NA	NA
ENSG00000111405	0.210856537	-0.562662367	4.856651106	-0.115853982	0.907768267	NA
ENSG00000139112	1.054282685	1.759239293	2.388782452	0.736458563	0.461451676	NA
ENSG00000213809	0	NA	NA	NA	NA	NA
ENSG00000255819	0	NA	NA	NA	NA	NA
ENSG00000183542	0	NA	NA	NA	NA	NA
ENSG00000205810	0	NA	NA	NA	NA	NA
ENSG00000255641	0	NA	NA	NA	NA	NA
ENSG00000135114	0.210388709	-0.565666201	4.856799886	-0.116468913	0.907280923	NA
ENSG00000111012	0.631867868	1.020757009	3.67346493	0.277873079	0.781109791	NA
ENSG00000205809	0	NA	NA	NA	NA	NA
ENSG00000134545	0	NA	NA	NA	NA	NA
ENSG00000180574	0.140726967	-1.146178989	4.892106222	-0.234291517	0.814758671	NA
ENSG00000060140	0	NA	NA	NA	NA	NA
ENSG00000060138	0.912627772	-2.557918579	3.18088468	-0.804153195	0.421308506	NA
ENSG00000110887	1.069117546	-2.643288775	2.926444222	-0.903242493	0.36639721	NA
ENSG00000166153	0.280986106	-0.148385075	4.838800682	-0.030665672	0.975536168	NA
ENSG00000139160	0.281453935	-0.146099132	4.838715561	-0.030193784	0.975912506	NA
ENSG00000151743	0.421245246	0.43578884	4.820865992	0.090396381	0.927972232	NA
ENSG00000300510	0.07012957	-2.149050762	4.997362512	-0.430036996	0.66716873	NA
ENSG00000273167	0	NA	NA	NA	NA	NA
ENSG00000165475	1.404236502	-0.406877318	1.821159171	-0.22341667	0.823211231	NA
ENSG00000102547	0.211090451	-0.56116252	4.856576933	-0.115546923	0.90801163	NA
ENSG00000120675	1.122782567	-1.248738212	2.209066884	-0.565278589	0.571884289	NA
ENSG00000132975	0	NA	NA	NA	NA	NA
ENSG00000133110	0	NA	NA	NA	NA	NA
ENSG00000165837	0.280986106	-0.148385075	4.838800682	-0.030665672	0.975536168	NA
ENSG00000136155	0	NA	NA	NA	NA	NA
ENSG00000150893	0.070363484	-2.146601056	4.997186022	-0.429561967	0.667514308	NA
ENSG00000204918	0	NA	NA	NA	NA	NA
ENSG00000227151	0	NA	NA	NA	NA	NA
ENSG00000234278	0	NA	NA	NA	NA	NA
ENSG00000174015	0	NA	NA	NA	NA	NA
ENSG00000102837	0	NA	NA	NA	NA	NA
ENSG00000204919	0	NA	NA	NA	NA	NA
ENSG00000180440	0.140726967	-1.146178989	4.892106222	-0.234291517	0.814758671	NA
ENSG00000088386	0.140493053	-1.148361241	4.892266971	-0.23472988	0.814418394	NA
ENSG00000229665	0	NA	NA	NA	NA	NA
ENSG00000153498	0	NA	NA	NA	NA	NA
ENSG00000133115	0.070363484	-2.146601056	4.997186022	-0.429561967	0.667514308	NA
ENSG00000185974	0.280752192	-0.149529282	4.838843339	-0.030901865	0.975347803	NA
ENSG00000122025	0.928390578	-5.127387992	4.759977569	-1.077187427	0.281396541	NA
ENSG00000179813	0	NA	NA	NA	NA	NA
ENSG00000198553	1.054282685	1.759239293	2.388782452	0.736458563	0.461451676	NA
ENSG00000189167	0.211090451	-0.56116252	4.856576933	-0.115546923	0.90801163	NA
ENSG00000180138	0.07012957	-2.149050762	4.997362512	-0.430036996	0.66716873	NA
ENSG00000281106	0.140259139	-1.150546196	4.892428158	-0.235168746	0.814077763	NA
ENSG00000133107	0.998520148	-3.642546478	3.021244768	-1.205644281	0.227954677	NA
ENSG00000080618	0.928390578	-5.127387992	4.759977569	-1.077187427	0.281396541	NA
ENSG00000215475	0.211090451	-0.56116252	4.856576933	-0.115546923	0.90801163	NA
ENSG00000270181	0	NA	NA	NA	NA	NA
ENSG00000134897	0.421245246	0.43578884	4.820865992	0.090396381	0.927972232	NA
ENSG00000102683	0.211090451	-0.56116252	4.856576933	-0.115546923	0.90801163	NA
ENSG00000169508	0.280752192	-0.149529282	4.838843339	-0.030901865	0.975347803	NA
ENSG00000102468	0	NA	NA	NA	NA	NA
ENSG00000178235	0	NA	NA	NA	NA	NA
ENSG00000133106	0	NA	NA	NA	NA	NA
ENSG00000139832	0.632335697	1.021782411	3.618647797	0.282365809	0.77766303	NA
ENSG00000120662	1.473898243	-0.254591183	1.861530163	-0.136764468	0.89121697	NA
ENSG00000102760	0.070363484	-2.146601056	4.997186022	-0.429561967	0.667514308	NA
ENSG00000139679	0	NA	NA	NA	NA	NA
ENSG00000121743	0.070363484	-2.146601056	4.997186022	-0.429561967	0.667514308	NA
ENSG00000165474	0	NA	NA	NA	NA	NA
ENSG00000121742	0	NA	NA	NA	NA	NA
ENSG00000150456	0.421946988	0.438112737	4.820808058	0.090879523	0.927588321	NA
ENSG00000150457	0.140259139	-1.150546196	4.892428158	-0.235168746	0.814077763	NA
ENSG00000180730	0	NA	NA	NA	NA	NA
ENSG00000133105	0	NA	NA	NA	NA	NA
ENSG00000123171	0.771900805	-4.99584467	4.990791871	-1.001012424	0.316820802	NA
ENSG00000125245	0.140726967	-1.146178989	4.892106222	-0.234291517	0.814758671	NA
ENSG00000132938	0.140726967	-1.146178989	4.892106222	-0.234291517	0.814758671	NA
ENSG00000102524	0	NA	NA	NA	NA	NA
ENSG00000132932	0.632101782	1.021270575	3.619594756	0.282150529	0.77782809	NA
ENSG00000153495	0.140726967	-1.146178989	4.892106222	-0.234291517	0.814758671	NA
ENSG00000285444	0	NA	NA	NA	NA	NA
ENSG00000102805	1.490830619	-0.608714954	1.927518208	-0.31580244	0.752152466	NA
ENSG00000283208	0	NA	NA	NA	NA	NA
ENSG00000253309	0.561738299	0.851019888	4.085940608	0.208280044	0.835010313	NA
ENSG00000139780	0.07012957	-2.149050762	4.997362512	-0.430036996	0.66716873	NA
ENSG00000125255	0.928390578	-5.127387992	4.759977569	-1.077187427	0.281396541	NA
ENSG00000134864	0.632335697	1.021782411	3.618647797	0.282365809	0.77766303	NA
ENSG00000152207	0.210856537	-0.562662367	4.856651106	-0.115853982	0.907768267	NA
ENSG00000165621	0	NA	NA	NA	NA	NA
ENSG00000139675	0.562206127	0.852178859	4.083255211	0.208700856	0.834681772	NA
ENSG00000182346	0	NA	NA	NA	NA	NA
ENSG00000198542	0.70269918	1.173989036	3.291299982	0.356694632	0.721320425	NA
ENSG00000136147	0.070363484	-2.146601056	4.997186022	-0.429561967	0.667514308	NA
ENSG00000102678	0	NA	NA	NA	NA	NA
ENSG00000151773	1.192678222	-0.977581796	2.989763578	-0.326976288	0.74368582	NA
ENSG00000179630	0.210856537	-0.562662367	4.856651106	-0.115853982	0.907768267	NA
ENSG00000197168	0.491608729	0.658619845	4.649412581	0.141656571	0.88735128	NA
ENSG00000197991	0	NA	NA	NA	NA	NA
ENSG00000237378	0	NA	NA	NA	NA	NA
ENSG00000132958	0	NA	NA	NA	NA	NA
ENSG00000139508	0.35134959	0.17399738	4.828022496	0.036039057	0.971251216	NA
ENSG00000120659	0	NA	NA	NA	NA	NA
ENSG00000240654	0	NA	NA	NA	NA	NA
ENSG00000173988	0.210388709	-0.565666201	4.856799886	-0.116468913	0.907280923	NA
ENSG00000285566	0	NA	NA	NA	NA	NA
ENSG00000280165	0	NA	NA	NA	NA	NA
ENSG00000075673	0	NA	NA	NA	NA	NA
ENSG00000132972	0.998754062	-3.641125397	3.021569265	-1.205044491	0.228186127	NA
ENSG00000283361	0	NA	NA	NA	NA	NA
ENSG00000180776	0.984387029	1.660254869	2.690482246	0.617084492	0.537178997	NA
ENSG00000126231	0.210622623	-0.564163603	4.856725424	-0.116161313	0.907524697	NA
ENSG00000186047	0.070363484	-2.146601056	4.997186022	-0.429561967	0.667514308	NA
ENSG00000136160	0.912853975	1.551527539	2.621266426	0.591899978	0.553917569	NA
ENSG00000136110	0.07012957	-2.149050762	4.997362512	-0.430036996	0.66716873	NA
ENSG00000152213	0	NA	NA	NA	NA	NA
ENSG00000102755	0.140259139	-1.150546196	4.892428158	-0.235168746	0.814077763	NA
ENSG00000180332	0.351115676	0.173073548	4.828050099	0.035847505	0.971403954	NA
ENSG00000151846	0.07012957	-2.149050762	4.997362512	-0.430036996	0.66716873	NA
ENSG00000120669	0	NA	NA	NA	NA	NA
ENSG00000250709	0	NA	NA	NA	NA	NA
ENSG00000151778	1.263509534	-0.767943978	1.915215295	-0.400970053	0.688442172	NA
ENSG00000102794	0.070363484	-2.146601056	4.997186022	-0.429561967	0.667514308	NA
ENSG00000080166	0.070363484	-2.146601056	4.997186022	-0.429561967	0.667514308	NA
ENSG00000125285	0.140493053	-1.148361241	4.892266971	-0.23472988	0.814418394	NA
ENSG00000134873	0.07012957	-2.149050762	4.997362512	-0.430036996	0.66716873	NA
ENSG00000185352	1.193613879	-0.987516361	2.015527823	-0.489954219	0.624166295	NA
ENSG00000198033	0	NA	NA	NA	NA	NA
ENSG00000250878	0.07012957	-2.149050762	4.997362512	-0.430036996	0.66716873	NA
ENSG00000179399	0.280986106	-0.148385075	4.838800682	-0.030665672	0.975536168	NA
ENSG00000165556	0	NA	NA	NA	NA	NA
ENSG00000183463	0	NA	NA	NA	NA	NA
ENSG00000205863	0	NA	NA	NA	NA	NA
ENSG00000132965	0.983451373	1.658962362	2.425068717	0.684088805	0.49391909	NA
ENSG00000102802	0.998520148	-3.642546478	3.021244768	-1.205644281	0.227954677	NA
ENSG00000175664	0	NA	NA	NA	NA	NA
ENSG00000184497	1.405632275	2.174180507	1.979327502	1.098444045	0.272010639	NA
ENSG00000283199	0.070363484	-2.146601056	4.997186022	-0.429561967	0.667514308	NA
ENSG00000102445	0.140726967	-1.146178989	4.892106222	-0.234291517	0.814758671	NA
ENSG00000236444	0	NA	NA	NA	NA	NA
ENSG00000122026	0.210388709	-0.565666201	4.856799886	-0.116468913	0.907280923	NA
ENSG00000122035	1.419999307	-0.798505781	1.855862968	-0.430261175	0.667005666	NA
ENSG00000281883	0	NA	NA	NA	NA	NA
ENSG00000211825	0	NA	NA	NA	NA	NA
ENSG00000211821	0	NA	NA	NA	NA	NA
ENSG00000223997	0	NA	NA	NA	NA	NA
ENSG00000211836	0	NA	NA	NA	NA	NA
ENSG00000211840	0	NA	NA	NA	NA	NA
ENSG00000211828	0	NA	NA	NA	NA	NA
ENSG00000228985	0	NA	NA	NA	NA	NA
ENSG00000211841	0	NA	NA	NA	NA	NA
ENSG00000211832	0	NA	NA	NA	NA	NA
ENSG00000211831	0	NA	NA	NA	NA	NA
ENSG00000211829	0	NA	NA	NA	NA	NA
ENSG00000211833	0	NA	NA	NA	NA	NA
ENSG00000211826	0	NA	NA	NA	NA	NA
ENSG00000211842	0	NA	NA	NA	NA	NA
ENSG00000211827	0	NA	NA	NA	NA	NA
ENSG00000211835	0	NA	NA	NA	NA	NA
ENSG00000237235	0	NA	NA	NA	NA	NA
ENSG00000211837	0	NA	NA	NA	NA	NA
ENSG00000211844	0.070363484	-2.146601056	4.997186022	-0.429561967	0.667514308	NA
ENSG00000211838	0	NA	NA	NA	NA	NA
ENSG00000256590	0	NA	NA	NA	NA	NA
ENSG00000211834	0	NA	NA	NA	NA	NA
ENSG00000126778	0.210388709	-0.565666201	4.856799886	-0.116468913	0.907280923	NA
ENSG00000184302	0	NA	NA	NA	NA	NA
ENSG00000151838	0.07012957	-2.149050762	4.997362512	-0.430036996	0.66716873	NA
ENSG00000126785	0.998520148	-3.642546478	3.021244768	-1.205644281	0.227954677	NA
ENSG00000140015	0	NA	NA	NA	NA	NA
ENSG00000129521	1.263735737	2.020806257	2.117451265	0.95435786	0.339902529	NA
ENSG00000151812	0.07012957	-2.149050762	4.997362512	-0.430036996	0.66716873	NA
ENSG00000125378	0.140259139	-1.150546196	4.892428158	-0.235168746	0.814077763	NA
ENSG00000211839	0	NA	NA	NA	NA	NA
ENSG00000176435	0	NA	NA	NA	NA	NA
ENSG00000182732	0	NA	NA	NA	NA	NA
ENSG00000183379	0.07012957	-2.149050762	4.997362512	-0.430036996	0.66716873	NA
ENSG00000139874	0	NA	NA	NA	NA	NA
ENSG00000139971	0.210388709	-0.565666201	4.856799886	-0.116468913	0.907280923	NA
ENSG00000100764	0.070363484	-2.146601056	4.997186022	-0.429561967	0.667514308	NA
ENSG00000211949	0	NA	NA	NA	NA	NA
ENSG00000211956	0.42147916	0.436563861	4.820846661	0.090557508	0.927844197	NA
ENSG00000211958	0.210388709	-0.565666201	4.856799886	-0.116468913	0.907280923	NA
ENSG00000211952	0.07012957	-2.149050762	4.997362512	-0.430036996	0.66716873	NA
ENSG00000211947	0	NA	NA	NA	NA	NA
ENSG00000282639	0	NA	NA	NA	NA	NA
ENSG00000211957	0.771900805	-4.99584467	4.990791871	-1.001012424	0.316820802	NA
ENSG00000211943	0	NA	NA	NA	NA	NA
ENSG00000211946	0	NA	NA	NA	NA	NA
ENSG00000211950	0	NA	NA	NA	NA	NA
ENSG00000211955	0.07012957	-2.149050762	4.997362512	-0.430036996	0.66716873	NA
ENSG00000270550	0	NA	NA	NA	NA	NA
ENSG00000282651	0	NA	NA	NA	NA	NA
ENSG00000258691	1.349635824	-1.02493674	1.944900953	-0.5269866	0.598202894	NA
ENSG00000152315	0.350881762	0.172149254	4.828077734	0.035655858	0.971556768	NA
ENSG00000211951	0	NA	NA	NA	NA	NA
ENSG00000211945	0	NA	NA	NA	NA	NA
ENSG00000231475	0.07012957	-2.149050762	4.997362512	-0.430036996	0.66716873	NA
ENSG00000165496	0.210388709	-0.565666201	4.856799886	-0.116468913	0.907280923	NA
ENSG00000211942	0	NA	NA	NA	NA	NA
ENSG00000211944	0	NA	NA	NA	NA	NA
ENSG00000140025	0.561972213	0.851599786	4.054610958	0.210032429	0.833642363	NA
ENSG00000211941	0	NA	NA	NA	NA	NA
ENSG00000211843	0	NA	NA	NA	NA	NA
ENSG00000211846	0	NA	NA	NA	NA	NA
ENSG00000211847	0	NA	NA	NA	NA	NA
ENSG00000211848	0	NA	NA	NA	NA	NA
ENSG00000211849	0	NA	NA	NA	NA	NA
ENSG00000211850	0	NA	NA	NA	NA	NA
ENSG00000278661	0	NA	NA	NA	NA	NA
ENSG00000276699	0	NA	NA	NA	NA	NA
ENSG00000211854	0	NA	NA	NA	NA	NA
ENSG00000211855	0	NA	NA	NA	NA	NA
ENSG00000211856	0	NA	NA	NA	NA	NA
ENSG00000211857	0	NA	NA	NA	NA	NA
ENSG00000211858	0	NA	NA	NA	NA	NA
ENSG00000211859	0	NA	NA	NA	NA	NA
ENSG00000211860	0	NA	NA	NA	NA	NA
ENSG00000211861	0	NA	NA	NA	NA	NA
ENSG00000211862	0	NA	NA	NA	NA	NA
ENSG00000211863	0	NA	NA	NA	NA	NA
ENSG00000211864	0	NA	NA	NA	NA	NA
ENSG00000211865	0	NA	NA	NA	NA	NA
ENSG00000211866	0	NA	NA	NA	NA	NA
ENSG00000211867	0	NA	NA	NA	NA	NA
ENSG00000211868	0	NA	NA	NA	NA	NA
ENSG00000211869	0	NA	NA	NA	NA	NA
ENSG00000211870	0	NA	NA	NA	NA	NA
ENSG00000211871	0	NA	NA	NA	NA	NA
ENSG00000211872	0	NA	NA	NA	NA	NA
ENSG00000211873	0	NA	NA	NA	NA	NA
ENSG00000211875	0	NA	NA	NA	NA	NA
ENSG00000211876	0	NA	NA	NA	NA	NA
ENSG00000211877	0	NA	NA	NA	NA	NA
ENSG00000211878	0	NA	NA	NA	NA	NA
ENSG00000211879	0	NA	NA	NA	NA	NA
ENSG00000211880	0	NA	NA	NA	NA	NA
ENSG00000211882	0	NA	NA	NA	NA	NA
ENSG00000211883	0	NA	NA	NA	NA	NA
ENSG00000211884	0	NA	NA	NA	NA	NA
ENSG00000211885	0.928390578	-5.127387992	4.759977569	-1.077187427	0.281396541	NA
ENSG00000211886	0	NA	NA	NA	NA	NA
ENSG00000211887	0	NA	NA	NA	NA	NA
ENSG00000211888	0.070363484	-2.146601056	4.997186022	-0.429561967	0.667514308	NA
ENSG00000139890	1.123476597	1.851058503	2.240220224	0.826284167	0.408642913	NA
ENSG00000259132	0	NA	NA	NA	NA	NA
ENSG00000222028	0.210622623	-0.564163603	4.856725424	-0.116161313	0.907524697	NA
ENSG00000283654	0.140726967	-1.146178989	4.892106222	-0.234291517	0.814758671	NA
ENSG00000166091	0.07012957	-2.149050762	4.997362512	-0.430036996	0.66716873	NA
ENSG00000211851	0	NA	NA	NA	NA	NA
ENSG00000100721	0	NA	NA	NA	NA	NA
ENSG00000153485	1.279974083	-1.294069837	2.123122837	-0.609512466	0.542184812	NA
ENSG00000259066	0	NA	NA	NA	NA	NA
ENSG00000131969	0.07012957	-2.149050762	4.997362512	-0.430036996	0.66716873	NA
ENSG00000119630	0.562673955	0.853343724	4.411368983	0.193441929	0.846612881	NA
ENSG00000119703	1.194775738	1.93971483	2.171527035	0.89324922	0.371723725	NA
ENSG00000100665	0.140726967	-1.146178989	4.892106222	-0.234291517	0.814758671	NA
ENSG00000188488	0.772127007	1.309994856	3.130290902	0.418489814	0.675589033	NA
ENSG00000273259	0	NA	NA	NA	NA	NA
ENSG00000100867	0.210388709	-0.565666201	4.856799886	-0.116468913	0.907280923	NA
ENSG00000176246	0	NA	NA	NA	NA	NA
ENSG00000176219	0	NA	NA	NA	NA	NA
ENSG00000258806	0.140259139	-1.150546196	4.892428158	-0.235168746	0.814077763	NA
ENSG00000185271	1.209610599	-1.615857925	2.139596828	-0.755216078	0.450119343	NA
ENSG00000259060	0	NA	NA	NA	NA	NA
ENSG00000181803	0	NA	NA	NA	NA	NA
ENSG00000258818	0.070363484	-2.146601056	4.997186022	-0.429561967	0.667514308	NA
ENSG00000259171	0	NA	NA	NA	NA	NA
ENSG00000181562	0	NA	NA	NA	NA	NA
ENSG00000181552	0	NA	NA	NA	NA	NA
ENSG00000169413	0	NA	NA	NA	NA	NA
ENSG00000129538	0.140493053	-1.148361241	4.892266971	-0.23472988	0.814418394	NA
ENSG00000169385	0	NA	NA	NA	NA	NA
ENSG00000165794	0.350647848	0.171224263	4.828105407	0.035464069	0.971709697	NA
ENSG00000179636	0.070363484	-2.146601056	4.997186022	-0.429561967	0.667514308	NA
ENSG00000206150	0.07012957	-2.149050762	4.997362512	-0.430036996	0.66716873	NA
ENSG00000165799	0.070363484	-2.146601056	4.997186022	-0.429561967	0.667514308	NA
ENSG00000173431	0.210622623	-0.564163603	4.856725424	-0.116161313	0.907524697	NA
ENSG00000169327	0.140493053	-1.148361241	4.892266971	-0.23472988	0.814418394	NA
ENSG00000214274	0	NA	NA	NA	NA	NA
ENSG00000256500	0	NA	NA	NA	NA	NA
ENSG00000119699	1.194775738	1.93971483	2.171527035	0.89324922	0.371723725	NA
ENSG00000283071	0.070363484	-2.146601056	4.997186022	-0.429561967	0.667514308	NA
ENSG00000185559	0.632335697	1.021782411	3.618647797	0.282365809	0.77766303	NA
ENSG00000187537	0	NA	NA	NA	NA	NA
ENSG00000176294	0	NA	NA	NA	NA	NA
ENSG00000259371	0.140726967	-1.146178989	4.892106222	-0.234291517	0.814758671	NA
ENSG00000259529	0	NA	NA	NA	NA	NA
ENSG00000259522	0	NA	NA	NA	NA	NA
ENSG00000100926	0.140726967	-1.146178989	4.892106222	-0.234291517	0.814758671	NA
ENSG00000254692	0	NA	NA	NA	NA	NA
ENSG00000139908	0.491842643	0.659285553	4.647493943	0.141858292	0.887191939	NA
ENSG00000254505	0.42147916	0.436563861	4.820846661	0.090557508	0.927844197	NA
ENSG00000255526	0	NA	NA	NA	NA	NA
ENSG00000129559	0.140726967	-1.146178989	4.892106222	-0.234291517	0.814758671	NA
ENSG00000092295	1.279506254	-1.28836337	1.975430772	-0.652193632	0.514276267	NA
ENSG00000213906	0.77282875	1.311242777	2.998141437	0.437351874	0.66185618	NA
ENSG00000213903	0.632335697	1.021782411	3.618647797	0.282365809	0.77766303	NA
ENSG00000129465	0	NA	NA	NA	NA	NA
ENSG00000196860	0.07012957	-2.149050762	4.997362512	-0.430036996	0.66716873	NA
ENSG00000184601	0.070363484	-2.146601056	4.997186022	-0.429561967	0.667514308	NA
ENSG00000100557	0	NA	NA	NA	NA	NA
ENSG00000255569	0	NA	NA	NA	NA	NA
ENSG00000255582	0	NA	NA	NA	NA	NA
ENSG00000256553	0	NA	NA	NA	NA	NA
ENSG00000211776	0.928390578	-5.127387992	4.759977569	-1.077187427	0.281396541	NA
ENSG00000211777	0	NA	NA	NA	NA	NA
ENSG00000211778	0	NA	NA	NA	NA	NA
ENSG00000211779	0	NA	NA	NA	NA	NA
ENSG00000165409	1.139247115	-2.03149237	2.185622409	-0.929480024	0.352640373	NA
ENSG00000100558	0.210856537	-0.562662367	4.856651106	-0.115853982	0.907768267	NA
ENSG00000156127	0	NA	NA	NA	NA	NA
ENSG00000119686	1.05335474	-1.557863589	3.074547027	-0.506696946	0.612367474	NA
ENSG00000258466	0	NA	NA	NA	NA	NA
ENSG00000139988	1.279740168	-1.287759442	1.975710569	-0.651795593	0.514533045	NA
ENSG00000257520	0	NA	NA	NA	NA	NA
ENSG00000136327	0	NA	NA	NA	NA	NA
ENSG00000198807	0	NA	NA	NA	NA	NA
ENSG00000211959	0	NA	NA	NA	NA	NA
ENSG00000232216	0	NA	NA	NA	NA	NA
ENSG00000211961	0.912159944	-2.561638065	3.180114522	-0.805517552	0.420521082	NA
ENSG00000211962	0.421011331	0.435013428	4.820885344	0.090235174	0.928100333	NA
ENSG00000211964	0	NA	NA	NA	NA	NA
ENSG00000211965	0	NA	NA	NA	NA	NA
ENSG00000211966	0	NA	NA	NA	NA	NA
ENSG00000211967	0	NA	NA	NA	NA	NA
ENSG00000211968	0	NA	NA	NA	NA	NA
ENSG00000224373	0	NA	NA	NA	NA	NA
ENSG00000254167	0	NA	NA	NA	NA	NA
ENSG00000139899	0.280752192	-0.149529282	4.838843339	-0.030901865	0.975347803	NA
ENSG00000092009	0.070363484	-2.146601056	4.997186022	-0.429561967	0.667514308	NA
ENSG00000100450	0	NA	NA	NA	NA	NA
ENSG00000100448	0	NA	NA	NA	NA	NA
ENSG00000140093	0.140726967	-1.146178989	4.892106222	-0.234291517	0.814758671	NA
ENSG00000170099	0.07012957	-2.149050762	4.997362512	-0.430036996	0.66716873	NA
ENSG00000186910	0	NA	NA	NA	NA	NA
ENSG00000170054	0	NA	NA	NA	NA	NA
ENSG00000165953	0.140259139	-1.150546196	4.892428158	-0.235168746	0.814077763	NA
ENSG00000129467	0.841554834	1.434176587	4.80285502	0.298609178	0.765238262	NA
ENSG00000119715	0.07012957	-2.149050762	4.997362512	-0.430036996	0.66716873	NA
ENSG00000165929	0	NA	NA	NA	NA	NA
ENSG00000100490	0.140493053	-1.148361241	4.892266971	-0.23472988	0.814418394	NA
ENSG00000092200	0.773062664	1.31165703	3.040219588	0.431434964	0.666152131	NA
ENSG00000258644	0	NA	NA	NA	NA	NA
ENSG00000213463	1.209844513	-1.644772031	2.888134236	-0.569492931	0.569021667	NA
ENSG00000134007	0.491608729	0.658619845	4.649412581	0.141656571	0.88735128	NA
ENSG00000182400	1.349635824	-1.02493674	1.944900953	-0.5269866	0.598202894	NA
ENSG00000140009	0.140726967	-1.146178989	4.892106222	-0.234291517	0.814758671	NA
ENSG00000139914	0.140493053	-1.148361241	4.892266971	-0.23472988	0.814418394	NA
ENSG00000165762	0.070363484	-2.146601056	4.997186022	-0.429561967	0.667514308	NA
ENSG00000165379	0	NA	NA	NA	NA	NA
ENSG00000176299	0	NA	NA	NA	NA	NA
ENSG00000169484	0	NA	NA	NA	NA	NA
ENSG00000255804	0	NA	NA	NA	NA	NA
ENSG00000176253	0	NA	NA	NA	NA	NA
ENSG00000155249	0	NA	NA	NA	NA	NA
ENSG00000169208	0	NA	NA	NA	NA	NA
ENSG00000125954	0	NA	NA	NA	NA	NA
ENSG00000196553	0.140493053	-1.148361241	4.892266971	-0.23472988	0.814418394	NA
ENSG00000165807	0.07012957	-2.149050762	4.997362512	-0.430036996	0.66716873	NA
ENSG00000184394	0	NA	NA	NA	NA	NA
ENSG00000221977	0	NA	NA	NA	NA	NA
ENSG00000176198	0	NA	NA	NA	NA	NA
ENSG00000258289	0.140259139	-1.150546196	4.892428158	-0.235168746	0.814077763	NA
ENSG00000205683	0.913555717	1.552564437	2.620621207	0.592441377	0.553555066	NA
ENSG00000196832	0.07012957	-2.149050762	4.997362512	-0.430036996	0.66716873	NA
ENSG00000165553	0.280986106	-0.148385075	4.838800682	-0.030665672	0.975536168	NA
ENSG00000169397	0	NA	NA	NA	NA	NA
ENSG00000211780	0	NA	NA	NA	NA	NA
ENSG00000211781	0	NA	NA	NA	NA	NA
ENSG00000211782	0	NA	NA	NA	NA	NA
ENSG00000211783	0	NA	NA	NA	NA	NA
ENSG00000211784	0	NA	NA	NA	NA	NA
ENSG00000211785	0	NA	NA	NA	NA	NA
ENSG00000211786	0	NA	NA	NA	NA	NA
ENSG00000211787	0	NA	NA	NA	NA	NA
ENSG00000211788	0	NA	NA	NA	NA	NA
ENSG00000211789	0	NA	NA	NA	NA	NA
ENSG00000211790	0	NA	NA	NA	NA	NA
ENSG00000211791	0	NA	NA	NA	NA	NA
ENSG00000211792	0	NA	NA	NA	NA	NA
ENSG00000211793	0	NA	NA	NA	NA	NA
ENSG00000211794	0	NA	NA	NA	NA	NA
ENSG00000211795	0	NA	NA	NA	NA	NA
ENSG00000211796	0	NA	NA	NA	NA	NA
ENSG00000211797	0	NA	NA	NA	NA	NA
ENSG00000211798	0	NA	NA	NA	NA	NA
ENSG00000211799	0	NA	NA	NA	NA	NA
ENSG00000211800	0	NA	NA	NA	NA	NA
ENSG00000211801	0	NA	NA	NA	NA	NA
ENSG00000211802	0	NA	NA	NA	NA	NA
ENSG00000211803	0	NA	NA	NA	NA	NA
ENSG00000211804	0	NA	NA	NA	NA	NA
ENSG00000211805	0	NA	NA	NA	NA	NA
ENSG00000211806	0.771900805	-4.99584467	4.990791871	-1.001012424	0.316820802	NA
ENSG00000211807	0	NA	NA	NA	NA	NA
ENSG00000211808	0	NA	NA	NA	NA	NA
ENSG00000211809	0	NA	NA	NA	NA	NA
ENSG00000211810	0	NA	NA	NA	NA	NA
ENSG00000259092	0	NA	NA	NA	NA	NA
ENSG00000211812	0	NA	NA	NA	NA	NA
ENSG00000211813	0	NA	NA	NA	NA	NA
ENSG00000211815	0	NA	NA	NA	NA	NA
ENSG00000211816	0	NA	NA	NA	NA	NA
ENSG00000211817	0	NA	NA	NA	NA	NA
ENSG00000211818	0	NA	NA	NA	NA	NA
ENSG00000211819	0	NA	NA	NA	NA	NA
ENSG00000211820	0	NA	NA	NA	NA	NA
ENSG00000211896	0	NA	NA	NA	NA	NA
